TimeStamp,ch1,ch2,ch3,ch4
1237809.5783,-22202.45,-28184.46,-17947.72,-16003.75
1237809.5823,-22202.78,-28175.17,-17943.81,-15995.36
1237809.5863,-22193.24,-28168.92,-17935.76,-15985.59
1237809.5903,-22190.86,-28177.12,-17935.76,-15991.4
1237809.5943,-22192.81,-28171.16,-17936.28,-15999.89
1237809.5983,-22190.91,-28172.54,-17929.32,-16003.56
1237809.6023,-22174.89,-28148.13,-17910.86,-15979.72
1237809.6063,-22160.25,-28142.26,-17900.52,-15974.0
1237809.6103,-22171.31,-28165.44,-17914.68,-15992.5
1237809.6143,-22174.89,-28150.51,-17914.87,-15980.72
1237809.6183,-22178.94,-28153.23,-17915.01,-15977.0
1237809.6223,-22180.04,-28146.89,-17910.91,-15975.57
1237809.6263,-22193.43,-28170.68,-17932.99,-15993.69
1237809.6303,-22196.58,-28184.27,-17941.0,-16000.65
1237809.6343,-22190.76,-28160.86,-17930.8,-15988.45
1237809.6383,-22196.53,-28167.3,-17933.32,-15993.6
1237809.6423,-22190.34,-28160.86,-17929.13,-15985.06
1237809.6463,-22196.82,-28177.93,-17941.76,-16000.8
1237809.6503,-22203.92,-28190.71,-17945.05,-16011.91
1237809.6543,-22207.22,-28180.94,-17946.15,-16010.95
1237809.6583,-22202.49,-28178.98,-17937.14,-16005.42
1237809.6623,-22191.57,-28158.0,-17918.73,-15982.58
1237809.6663,-22198.92,-28170.54,-17927.41,-15994.74
1237809.6703,-22209.89,-28197.1,-17949.34,-16016.72
1237809.6743,-22206.4,-28177.12,-17944.67,-15998.46
1237809.6783,-22210.89,-28186.04,-17942.96,-16002.61
1237809.6823,-22212.22,-28183.18,-17939.67,-16003.8
1237809.6863,-22198.39,-28171.88,-17927.7,-15987.87
1237809.6903,-22215.18,-28198.2,-17947.72,-16009.48
1237809.6943,-22213.56,-28185.08,-17948.11,-16003.71
1237809.6983,-22200.11,-28175.45,-17935.42,-15989.35
1237809.7023,-22196.68,-28164.49,-17928.94,-15978.58
1237809.7063,-22193.67,-28163.1,-17928.22,-15976.57
1237809.7103,-22187.76,-28165.11,-17921.35,-15975.95
1237809.7143,-22188.24,-28151.8,-17918.68,-15971.19
1237809.7183,-22192.67,-28162.67,-17918.83,-15987.78
1237809.7223,-22196.53,-28159.76,-17917.92,-15993.26
1237809.7263,-22196.96,-28165.3,-17927.84,-15992.55
1237809.7303,-22207.93,-28192.48,-17948.49,-16012.62
1237809.7343,-22207.45,-28183.8,-17949.2,-16017.15
1237809.7383,-22204.21,-28186.85,-17947.29,-16015.91
1237809.7423,-22194.82,-28171.11,-17938.04,-15998.46
1237809.7463,-22186.14,-28168.78,-17933.18,-15994.65
1237809.7503,-22181.42,-28173.07,-17929.51,-15989.64
1237809.7543,-22180.23,-28155.43,-17926.89,-15973.76
1237809.7583,-22191.0,-28168.73,-17931.61,-15987.83
1237809.7623,-22207.5,-28182.13,-17941.19,-16011.76
1237809.7663,-22200.63,-28176.17,-17929.32,-16007.04
1237809.7703,-22202.69,-28186.42,-17931.7,-16012.86
1237809.7743,-22185.61,-28154.57,-17910.05,-15991.74
1237809.7783,-22189.95,-28160.96,-17912.39,-15996.32
1237809.7823,-22190.38,-28157.48,-17912.01,-15992.17
1237809.7863,-22192.62,-28162.96,-17913.87,-15993.69
1237809.7903,-22183.85,-28163.01,-17903.47,-15995.55
1237809.7943,-22178.7,-28140.98,-17896.46,-15978.24
1237809.7983,-22176.46,-28144.12,-17899.85,-15971.14
1237809.8023,-22169.16,-28133.44,-17892.22,-15960.55
1237809.8063,-22171.21,-28142.46,-17899.85,-15968.18
1237809.8103,-22178.7,-28164.49,-17917.59,-15980.05
1237809.8143,-22183.66,-28151.61,-17915.73,-15974.95
1237809.8183,-22185.28,-28155.85,-17911.87,-15982.06
1237809.8223,-22182.04,-28152.42,-17915.44,-15976.67
1237809.8263,-22206.88,-28183.75,-17948.58,-15998.99
1237809.8303,-22215.7,-28197.15,-17956.69,-16002.23
1237809.8343,-22220.85,-28187.09,-17954.88,-16004.28
1237809.8383,-22204.26,-28177.93,-17936.76,-16002.18
1237809.8423,-22200.63,-28170.54,-17933.13,-15999.46
1237809.8463,-22204.12,-28179.32,-17940.9,-16005.47
1237809.8503,-22194.44,-28179.51,-17927.7,-16003.42
1237809.8543,-22201.92,-28175.79,-17934.71,-16015.39
1237809.8583,-22209.65,-28190.23,-17946.1,-16022.06
1237809.8623,-22210.17,-28184.13,-17943.58,-16015.29
1237809.8663,-22210.74,-28182.7,-17939.9,-16009.05
1237809.8703,-22198.63,-28176.22,-17926.89,-15994.03
1237809.8743,-22187.66,-28148.85,-17913.44,-15970.85
1237809.8783,-22188.28,-28158.95,-17917.35,-15981.01
1237809.8823,-22180.61,-28153.23,-17913.01,-15979.34
1237809.8863,-22188.71,-28166.82,-17924.02,-15993.07
1237809.8903,-22189.43,-28172.54,-17921.21,-15992.98
1237809.8943,-22180.89,-28146.6,-17906.48,-15975.19
1237809.8983,-22187.52,-28163.25,-17918.97,-15983.73
1237809.9023,-22190.86,-28163.87,-17923.12,-15987.21
1237809.9063,-22191.57,-28162.48,-17919.45,-15987.06
1237809.9103,-22192.53,-28177.36,-17925.17,-15999.37
1237809.9143,-22208.31,-28182.65,-17949.87,-16006.66
1237809.9183,-22216.8,-28198.82,-17961.46,-16019.25
1237809.9223,-22208.31,-28179.12,-17941.52,-15998.56
1237809.9263,-22201.78,-28173.12,-17938.23,-15984.54
1237809.9303,-22201.4,-28186.37,-17942.76,-15994.98
1237809.9343,-22202.21,-28173.83,-17939.9,-15996.22
1237809.9383,-22204.69,-28177.84,-17938.09,-16000.03
1237809.9423,-22204.59,-28179.46,-17937.04,-16009.05
1237809.9463,-22205.98,-28185.7,-17945.34,-16009.48
1237809.9503,-22207.07,-28194.72,-17949.15,-16013.81
1237809.9543,-22201.16,-28177.79,-17941.38,-16006.42
1237809.9583,-22193.67,-28174.93,-17935.09,-15999.89
1237809.9623,-22189.1,-28161.1,-17925.12,-15981.68
1237809.9663,-22193.2,-28166.25,-17930.99,-15983.77
1237809.9703,-22199.59,-28184.13,-17940.38,-16000.61
1237809.9743,-22192.58,-28166.58,-17932.23,-15994.46
1237809.9783,-22191.34,-28170.64,-17931.89,-15991.74
1237809.9823,-22192.05,-28166.68,-17927.84,-15985.92
1237809.9863,-22200.59,-28171.73,-17933.32,-15987.73
1237809.9903,-22193.91,-28171.78,-17921.5,-15987.92
1237809.9943,-22189.43,-28155.85,-17915.11,-15983.3
1237809.9983,-22189.67,-28163.91,-17921.4,-15987.26
1237810.0023,-22199.73,-28177.07,-17936.99,-16002.94
1237810.0063,-22200.25,-28181.27,-17937.52,-16014.2
1237810.0103,-22187.28,-28173.97,-17920.5,-16003.23
1237810.0143,-22172.31,-28141.84,-17900.66,-15976.0
1237810.0183,-22179.56,-28153.71,-17913.34,-15975.1
1237810.0223,-22187.43,-28162.29,-17928.36,-15979.53
1237810.0263,-22189.19,-28170.06,-17934.9,-15990.69
1237810.0303,-22204.69,-28205.49,-17954.4,-16032.7
1237810.0343,-22208.65,-28192.57,-17951.54,-16026.5
1237810.0383,-22203.64,-28187.09,-17938.85,-16017.06
1237810.0423,-22195.77,-28169.49,-17923.55,-15999.08
1237810.0463,-22186.76,-28161.86,-17918.06,-15984.58
1237810.0503,-22188.24,-28177.55,-17929.03,-15989.78
1237810.0543,-22187.04,-28161.0,-17926.31,-15978.43
1237810.0583,-22192.05,-28168.35,-17927.7,-15990.26
1237810.0623,-22189.33,-28158.86,-17918.16,-15987.02
1237810.0663,-22195.53,-28164.91,-17922.59,-15990.35
1237810.0703,-22195.63,-28171.3,-17920.78,-15993.64
1237810.0743,-22189.95,-28155.0,-17917.54,-15982.96
1237810.0783,-22194.82,-28167.11,-17925.03,-16000.7
1237810.0823,-22198.06,-28167.49,-17923.93,-16008.14
1237810.0863,-22193.2,-28162.2,-17919.16,-15997.98
1237810.0903,-22194.44,-28177.31,-17931.7,-16002.23
1237810.0943,-22195.48,-28167.58,-17936.42,-15994.79
1237810.0983,-22192.67,-28168.11,-17928.08,-15991.74
1237810.1023,-22195.87,-28168.01,-17926.03,-15993.12
1237810.1063,-22202.59,-28186.8,-17935.47,-16025.83
1237810.1103,-22207.22,-28205.68,-17946.91,-16039.42
1237810.1143,-22209.12,-28189.23,-17946.05,-16022.54
1237810.1183,-22211.55,-28192.86,-17949.11,-16020.54
1237810.1223,-22209.6,-28183.23,-17941.95,-16011.05
1237810.1263,-22208.31,-28181.89,-17938.09,-16006.57
1237810.1303,-22198.49,-28184.46,-17931.51,-16004.99
1237810.1343,-22187.14,-28156.76,-17918.3,-15980.44
1237810.1383,-22196.72,-28170.21,-17926.36,-15990.88
1237810.1423,-22204.78,-28179.51,-17935.14,-16004.71
1237810.1463,-22200.59,-28177.69,-17933.08,-16001.94
1237810.1503,-22195.91,-28181.79,-17925.6,-16002.04
1237810.1543,-22184.57,-28152.42,-17906.48,-15979.63
1237810.1583,-22193.24,-28165.68,-17917.3,-15991.64
1237810.1623,-22190.72,-28161.15,-17917.49,-15984.58
1237810.1663,-22184.42,-28155.14,-17911.48,-15978.34
1237810.1703,-22185.76,-28169.78,-17920.69,-15986.3
1237810.1743,-22189.62,-28166.01,-17934.13,-15987.35
1237810.1783,-22177.7,-28161.29,-17920.83,-15986.25
1237810.1823,-22174.41,-28150.51,-17908.0,-15979.1
1237810.1863,-22177.79,-28155.47,-17912.2,-15982.49
1237810.1903,-22187.52,-28175.93,-17924.12,-15995.46
1237810.1943,-22184.14,-28157.91,-17921.45,-15982.96
1237810.1983,-22188.14,-28169.02,-17925.69,-15997.75
1237810.2023,-22193.01,-28168.44,-17919.4,-16003.66
1237810.2063,-22188.67,-28162.05,-17912.49,-15995.17
1237810.2103,-22199.97,-28186.18,-17926.65,-16015.25
1237810.2143,-22209.07,-28186.52,-17941.1,-16020.49
1237810.2183,-22215.66,-28197.24,-17954.97,-16020.44
1237810.2223,-22218.04,-28194.0,-17956.64,-16015.91
1237810.2263,-22211.89,-28189.14,-17950.73,-16011.34
1237810.2303,-22207.5,-28197.05,-17947.53,-16015.58
1237810.2343,-22203.02,-28178.03,-17937.76,-16006.52
1237810.2383,-22195.72,-28167.92,-17924.41,-15990.55
1237810.2423,-22192.0,-28162.63,-17923.31,-15983.96
1237810.2463,-22210.22,-28188.57,-17942.14,-16017.68
1237810.2503,-22211.89,-28201.39,-17941.67,-16030.46
1237810.2543,-22191.05,-28168.63,-17924.31,-15997.13
1237810.2583,-22184.99,-28158.1,-17912.01,-15979.2
1237810.2623,-22185.52,-28155.52,-17913.06,-15973.81
1237810.2663,-22194.25,-28171.92,-17929.7,-15991.98
1237810.2703,-22200.54,-28189.52,-17936.42,-16013.77
1237810.2743,-22193.72,-28166.54,-17928.79,-15990.97
1237810.2783,-22191.19,-28163.96,-17929.89,-15978.86
1237810.2823,-22199.44,-28177.07,-17939.52,-15996.65
1237810.2863,-22205.64,-28189.09,-17946.39,-16012.62
1237810.2903,-22205.07,-28199.15,-17942.91,-16024.69
1237810.2943,-22202.64,-28180.32,-17935.33,-16016.06
1237810.2983,-22200.68,-28178.98,-17933.85,-16012.58
1237810.3023,-22199.82,-28174.45,-17934.85,-16004.04
1237810.3063,-22201.97,-28180.08,-17939.67,-16005.8
1237810.3103,-22189.24,-28176.12,-17925.26,-15997.75
1237810.3143,-22186.14,-28160.96,-17923.79,-15987.83
1237810.3183,-22196.82,-28177.26,-17937.09,-16000.37
1237810.3223,-22195.25,-28170.06,-17932.23,-15991.02
1237810.3263,-22188.28,-28162.1,-17925.12,-15982.73
1237810.3303,-22188.24,-28170.3,-17925.55,-15983.06
1237810.3343,-22194.91,-28169.02,-17932.37,-15987.92
1237810.3383,-22191.81,-28169.3,-17922.17,-15994.88
1237810.3423,-22196.63,-28167.54,-17919.4,-15993.17
1237810.3463,-22202.45,-28171.83,-17928.94,-15988.11
1237810.3503,-22200.4,-28184.23,-17932.08,-15994.79
1237810.3543,-22194.63,-28165.82,-17918.3,-15997.55
1237810.3583,-22191.29,-28164.91,-17916.44,-15993.41
1237810.3623,-22196.01,-28174.5,-17933.85,-15995.36
1237810.3663,-22192.19,-28172.78,-17932.85,-15993.98
1237810.3703,-22189.43,-28174.93,-17925.93,-15991.98
1237810.3743,-22193.77,-28170.78,-17930.22,-16000.94
1237810.3783,-22191.24,-28171.02,-17925.55,-16004.04
1237810.3823,-22191.86,-28163.01,-17919.97,-15991.5
1237810.3863,-22199.01,-28168.25,-17924.84,-15997.94
1237810.3903,-22201.4,-28184.46,-17926.74,-16016.34
1237810.3943,-22205.36,-28177.36,-17933.08,-16014.2
1237810.3983,-22220.42,-28202.01,-17956.55,-16035.03
1237810.4023,-22216.28,-28192.38,-17948.44,-16025.21
1237810.4063,-22204.74,-28177.31,-17936.99,-16003.04
1237810.4103,-22199.44,-28188.42,-17938.62,-16007.85
1237810.4143,-22203.64,-28181.41,-17942.34,-16008.52
1237810.4183,-22200.3,-28176.17,-17932.27,-16003.18
1237810.4223,-22181.85,-28150.66,-17907.62,-15980.58
1237810.4263,-22186.81,-28162.1,-17918.92,-15991.98
1237810.4303,-22192.72,-28182.89,-17927.98,-16011.29
1237810.4343,-22185.33,-28160.29,-17916.78,-15995.12
1237810.4383,-22171.07,-28150.37,-17899.56,-15989.69
1237810.4423,-22164.73,-28141.45,-17889.79,-15989.88
1237810.4463,-22149.66,-28124.86,-17876.34,-15970.04
1237810.4503,-22151.0,-28145.41,-17895.94,-15972.04
1237810.4543,-22167.54,-28154.9,-17927.51,-15979.72
1237810.4583,-22180.13,-28174.17,-17943.48,-16000.32
1237810.4623,-22174.22,-28161.43,-17925.69,-15991.55
1237810.4663,-22178.75,-28157.14,-17917.78,-15985.63
1237810.4703,-22184.95,-28173.64,-17925.88,-15990.35
1237810.4743,-22194.48,-28175.17,-17933.32,-16001.56
1237810.4783,-22197.3,-28179.22,-17928.7,-16011.67
1237810.4823,-22202.59,-28182.61,-17931.42,-16016.49
1237810.4863,-22198.92,-28175.74,-17925.46,-16004.71
1237810.4903,-22186.66,-28176.45,-17922.69,-15993.45
1237810.4943,-22188.62,-28172.69,-17930.37,-15998.32
1237810.4983,-22190.48,-28181.56,-17930.8,-16012.1
1237810.5023,-22190.14,-28177.41,-17925.69,-16012.72
1237810.5063,-22187.57,-28169.97,-17920.11,-16009.86
1237810.5103,-22165.21,-28160.19,-17899.71,-15995.98
1237810.5143,-22145.46,-28130.34,-17884.11,-15971.42
1237810.5183,-22146.66,-28134.83,-17891.84,-15967.42
1237810.5223,-22157.48,-28141.93,-17900.56,-15970.09
1237810.5263,-22167.07,-28157.76,-17913.63,-15991.4
1237810.5303,-22171.55,-28174.74,-17920.78,-16013.05
1237810.5343,-22177.7,-28161.62,-17924.02,-15998.22
1237810.5383,-22187.52,-28173.93,-17937.23,-16001.46
1237810.5423,-22185.85,-28168.82,-17930.56,-15996.7
1237810.5463,-22184.57,-28155.38,-17918.54,-15977.81
1237810.5503,-22188.62,-28172.26,-17925.6,-15986.25
1237810.5543,-22198.49,-28186.28,-17942.38,-16015.58
1237810.5583,-22204.5,-28204.97,-17959.07,-16030.27
1237810.5623,-22197.2,-28192.71,-17945.48,-16016.53
1237810.5663,-22179.03,-28168.54,-17920.73,-15993.41
1237810.5703,-22172.41,-28167.97,-17910.34,-15989.64
1237810.5743,-22173.65,-28150.61,-17905.67,-15977.1
1237810.5783,-22174.41,-28153.95,-17909.0,-15975.24
1237810.5823,-22178.94,-28165.11,-17919.59,-15992.83
1237810.5863,-22177.51,-28163.58,-17919.97,-15997.13
1237810.5903,-22183.75,-28177.31,-17926.98,-16008.9
1237810.5943,-22190.53,-28169.78,-17931.8,-16005.71
1237810.5983,-22199.25,-28181.94,-17933.9,-16025.83
1237810.6023,-22200.3,-28176.69,-17926.55,-16025.64
1237810.6063,-22203.69,-28173.97,-17928.89,-16011.81
1237810.6103,-22216.47,-28207.93,-17953.3,-16029.22
1237810.6143,-22232.82,-28228.72,-17986.97,-16047.67
1237810.6183,-22229.29,-28226.81,-17983.39,-16044.14
1237810.6223,-22202.11,-28186.04,-17943.96,-16002.85
1237810.6263,-22198.44,-28177.65,-17939.19,-15993.12
1237810.6303,-22192.43,-28177.46,-17934.18,-15989.21
1237810.6343,-22174.17,-28151.32,-17918.97,-15967.28
1237810.6383,-22181.75,-28171.64,-17932.99,-15993.93
1237810.6423,-22167.3,-28152.33,-17911.2,-15982.77
1237810.6463,-22156.77,-28135.16,-17895.84,-15968.75
1237810.6503,-22165.97,-28157.48,-17911.29,-15983.3
1237810.6543,-22171.83,-28158.95,-17917.64,-15998.51
1237810.6583,-22168.69,-28158.19,-17912.01,-16000.18
1237810.6623,-22173.31,-28159.34,-17916.4,-15997.03
1237810.6663,-22183.37,-28171.49,-17930.13,-16008.95
1237810.6703,-22183.66,-28185.08,-17930.61,-16016.53
1237810.6743,-22189.52,-28184.27,-17939.0,-16024.21
1237810.6783,-22199.87,-28197.58,-17948.34,-16042.43
1237810.6823,-22192.43,-28185.7,-17935.61,-16030.36
1237810.6863,-22192.86,-28188.71,-17945.72,-16026.93
1237810.6903,-22194.1,-28200.06,-17945.58,-16032.22
1237810.6943,-22189.81,-28179.36,-17935.37,-16016.53
1237810.6983,-22187.43,-28168.35,-17920.11,-16000.56
1237810.7023,-22186.71,-28159.81,-17910.39,-15992.5
1237810.7063,-22194.58,-28170.4,-17925.36,-16003.56
1237810.7104,-22191.77,-28189.52,-17938.14,-16013.39
1237810.7144,-22180.37,-28166.87,-17930.75,-15998.79
1237810.7184,-22171.12,-28161.05,-17922.26,-15998.65
1237810.7224,-22158.72,-28143.03,-17902.47,-15984.58
1237810.7264,-22151.57,-28127.91,-17890.31,-15964.13
1237810.7304,-22155.72,-28145.27,-17899.61,-15971.95
1237810.7344,-22165.68,-28146.37,-17905.33,-15985.78
1237810.7384,-22171.02,-28157.81,-17907.24,-16008.24
1237810.7424,-22180.18,-28168.49,-17914.49,-16021.78
1237810.7464,-22191.15,-28188.14,-17935.37,-16043.14
1237810.7504,-22194.2,-28204.83,-17945.43,-16047.53
1237810.7544,-22198.92,-28189.28,-17942.62,-16034.22
1237810.7584,-22196.96,-28182.46,-17935.85,-16021.06
1237810.7624,-22189.62,-28171.97,-17926.65,-16010.67
1237810.7664,-22200.21,-28183.32,-17934.28,-16034.65
1237810.7704,-22208.07,-28208.4,-17945.72,-16055.97
1237810.7744,-22214.8,-28207.4,-17961.31,-16054.73
1237810.7784,-22211.55,-28206.92,-17957.4,-16051.82
1237810.7824,-22198.97,-28183.56,-17934.28,-16019.82
1237810.7864,-22185.81,-28164.68,-17917.73,-15998.27
1237810.7904,-22179.46,-28168.73,-17907.38,-16000.46
1237810.7944,-22171.02,-28149.7,-17900.52,-15986.54
1237810.7984,-22178.37,-28165.82,-17921.55,-15997.13
1237810.8024,-22170.83,-28149.75,-17907.34,-15982.96
1237810.8064,-22170.36,-28144.94,-17901.8,-15980.82
1237810.8104,-22173.22,-28157.81,-17902.95,-15988.11
1237810.8144,-22170.4,-28140.02,-17904.86,-15970.85
1237810.8184,-22170.12,-28141.55,-17916.01,-15960.74
1237810.8224,-22177.13,-28154.14,-17928.94,-15970.8
1237810.8264,-22181.08,-28154.09,-17919.88,-15985.82
1237810.8304,-22198.97,-28192.71,-17945.48,-16023.97
1237810.8344,-22211.94,-28216.51,-17977.34,-16053.54
1237810.8384,-22206.07,-28208.12,-17962.08,-16046.0
1237810.8424,-22205.83,-28197.58,-17948.58,-16033.65
1237810.8464,-22208.93,-28194.62,-17951.73,-16020.78
1237810.8504,-22206.12,-28201.82,-17947.63,-16023.16
1237810.8544,-22203.16,-28195.34,-17945.63,-16028.93
1237810.8584,-22205.78,-28199.77,-17944.24,-16039.8
1237810.8624,-22206.17,-28194.86,-17939.81,-16034.37
1237810.8664,-22196.34,-28182.08,-17930.56,-16020.82
1237810.8704,-22192.62,-28189.95,-17929.37,-16022.97
1237810.8744,-22185.42,-28168.3,-17922.07,-16011.81
1237810.8784,-22183.61,-28167.58,-17922.59,-16009.19
1237810.8824,-22186.28,-28164.49,-17919.11,-16003.94
1237810.8864,-22186.0,-28161.34,-17916.97,-16005.09
1237810.8904,-22175.84,-28157.71,-17900.52,-15999.03
1237810.8944,-22178.99,-28153.71,-17908.43,-15995.84
1237810.8984,-22188.95,-28173.07,-17933.8,-16003.94
1237810.9024,-22192.29,-28176.84,-17936.95,-16004.42
1237810.9064,-22210.51,-28198.91,-17957.31,-16028.74
1237810.9104,-22204.45,-28201.87,-17947.68,-16030.93
1237810.9144,-22185.66,-28171.26,-17922.59,-16007.47
1237810.9184,-22183.23,-28172.69,-17917.49,-16009.57
1237810.9224,-22186.23,-28171.88,-17916.16,-16001.99
1237810.9264,-22186.38,-28167.58,-17917.35,-15993.26
1237810.9304,-22194.96,-28185.18,-17922.69,-16015.48
1237810.9344,-22196.15,-28174.5,-17919.4,-16014.1
1237810.9384,-22202.16,-28187.09,-17936.57,-16019.54
1237810.9424,-22206.21,-28188.09,-17944.96,-16014.96
1237810.9464,-22201.83,-28177.69,-17940.62,-16005.85
1237810.9504,-22186.38,-28171.97,-17924.31,-15996.93
1237810.9544,-22166.11,-28145.65,-17911.34,-15971.42
1237810.9584,-22168.97,-28157.81,-17923.74,-15982.11
1237810.9624,-22180.27,-28176.88,-17930.32,-16019.54
1237810.9664,-22178.7,-28172.07,-17923.02,-16025.02
1237810.9704,-22187.09,-28188.23,-17929.79,-16031.03
1237810.9744,-22181.04,-28167.82,-17918.92,-16011.81
1237810.9784,-22185.04,-28169.73,-17916.59,-16013.58
1237810.9824,-22188.95,-28172.69,-17914.82,-16018.58
1237810.9864,-22192.81,-28173.78,-17917.73,-16016.72
1237810.9904,-22197.77,-28188.33,-17923.4,-16020.4
1237810.9944,-22200.63,-28179.03,-17928.36,-16011.1
1237810.9984,-22200.54,-28171.26,-17923.31,-16000.08
1237811.0024,-22180.18,-28140.69,-17895.27,-15965.46
1237811.0064,-22169.54,-28133.01,-17890.84,-15955.93
1237811.0104,-22182.75,-28170.4,-17919.07,-15990.78
1237811.0144,-22182.8,-28166.63,-17930.13,-15996.51
1237811.0184,-22180.51,-28164.58,-17925.12,-16000.03
1237811.0224,-22175.93,-28151.42,-17907.34,-15990.83
1237811.0264,-22182.42,-28150.8,-17908.77,-15989.64
1237811.0304,-22195.06,-28183.8,-17934.85,-16010.95
1237811.0344,-22194.77,-28171.49,-17930.56,-16002.28
1237811.0384,-22194.53,-28167.54,-17926.98,-15990.55
1237811.0424,-22204.69,-28175.88,-17928.98,-16000.61
1237811.0464,-22212.17,-28187.42,-17931.03,-16031.46
1237811.0504,-22228.29,-28231.43,-17969.09,-16067.84
1237811.0544,-22221.57,-28211.93,-17965.27,-16049.63
1237811.0584,-22214.18,-28201.82,-17957.31,-16034.94
1237811.0624,-22205.69,-28191.47,-17946.87,-16020.54
1237811.0664,-22193.67,-28170.78,-17929.03,-15996.7
1237811.0704,-22173.74,-28154.28,-17905.09,-15971.28
1237811.0744,-22182.99,-28149.66,-17914.63,-15969.42
1237811.0784,-22203.64,-28184.04,-17939.43,-16018.06
1237811.0824,-22198.87,-28173.5,-17921.21,-16017.72
1237811.0864,-22185.61,-28152.18,-17904.52,-15988.92
1237811.0904,-22180.13,-28165.15,-17912.58,-15988.11
1237811.0944,-22188.19,-28164.06,-17915.97,-16004.18
1237811.0984,-22196.87,-28175.07,-17927.93,-16014.29
1237811.1024,-22209.6,-28194.19,-17955.26,-16021.97
1237811.1064,-22205.02,-28180.94,-17945.34,-16010.0
1237811.1104,-22200.73,-28193.67,-17943.81,-16020.73
1237811.1144,-22200.44,-28189.52,-17950.44,-16020.11
1237811.1184,-22196.87,-28184.23,-17940.86,-16015.01
1237811.1224,-22192.1,-28177.55,-17930.46,-16006.85
1237811.1264,-22197.58,-28182.94,-17941.62,-16006.28
1237811.1304,-22188.28,-28176.5,-17925.6,-15992.6
1237811.1344,-22192.05,-28164.91,-17924.36,-15982.25
